product_id,name,spec,bal_qty,warehouse_code,barcode,box_qty
CTOPH03,"후드배색티(옐로우) (ZT019GR00)","후드배색티(옐로우) (ZT019GR00) [앞 옐로우 뒤 블루]",16,W106,,1
CTOPH04,"반팔 후드티(그레이) (ZT021GY00)","반팔 후드티(그레이) (ZT021GY00)",14,W106,,1
CTOPH05,"반팔 후드티(블루) (ZT021BL00)","반팔 후드티(블루) (ZT021BL00)",15,W106,,1
CTOPM01,"남성누비상의 (ZT001BK04)","남성누비상의 (ZT001BK04) [블랙]",26,W106,,1
CTOPW01,"여성누비상의 (ZT001BK02)","여성누비상의 (ZT001BK02) [블랙]",28,W106,,1
FJAP001,"프레쥬 레틴 콜라겐 3D 코어 앰플","프레쥬 레틴 콜라겐 3D 코어 앰플 [50ml]",1591,W104,,1
FJAP003,"프레쥬 프로모이스처 B5-히알루 앰플","프레쥬 프로모이스처 B5-히알루 앰플 [50ml]",783,W104,,1
FJAP004,"프레쥬 유주허니 올리고 써지 앰플","프레쥬 유주허니 올리고 써지 앰플 [50ml]",1657,W104,,1
FJAP005,"프레쥬 어성초 블레미쉬 리뉴 앰플","프레쥬 어성초 블레미쉬 리뉴 앰플 [50ml]",698,W104,,1
FJAP007,"프레쥬 바이옴 5-락토 트리트먼트 앰플","프레쥬 바이옴 5-락토 트리트먼트 앰플 [50ml]",-36,W104,,1
FJBB001,"프레쥬 레틴 콜라겐 3D 코어 블레미쉬 밤","프레쥬 레틴 콜라겐 3D 코어 블레미쉬 밤 [50 g]",-38,W104,,1
FJBB002,"프레쥬 레틴 콜라겐 3D 코어 블레미쉬 밤 클레어","프레쥬 레틴 콜라겐 3D 코어 블레미쉬 밤 클레어 [50 g]",1372,W104,,1
FJBBP01,"프레쥬 레틴 콜라겐 3D 코어 블레미쉬 밤","프레쥬 레틴 콜라겐 3D 코어 블레미쉬 밤 [2 g / 파우치]",54598,W104,,1
FJBF001,"프레쥬 오리지날 인진쑥 버블 페이셜 폼","프레쥬 오리지날 인진쑥 버블 페이셜 폼 [200g]",3051,W104,,1
FJCB001,"프레쥬 유주허니 올 클렌징밤","프레쥬 유주허니 올 클렌징밤 [50ml]",3364,W104,,1
FJCB002,"프레쥬 프로 모이스처 엔자임 클렌징 밤","프레쥬 프로 모이스처 엔자임 클렌징 밤 [110ml]",2823,W104,,1
FJCL001,"프레쥬 프로 모이스처 버블 클렌저","프레쥬 프로 모이스처 버블 클렌저 [200g]",1592,W104,,1
FJCO001,"프레쥬 오리지날 허브 자연약쑥 클렌징 오일","프레쥬 오리지날 허브 자연약쑥 클렌징 오일 [210 ml]",1727,W104,,1
FJCO002,"프레쥬 어성초 포어 멜팅 클렌징 오일","프레쥬 어성초 포어 멜팅 클렌징 오일 [210 ml]",1070,W104,,1
FJCP001,"프레쥬 오리지날 자연약쑥 효소 클렌징팩","프레쥬 오리지날 자연약쑥 효소 클렌징팩 [80g]",4242,W104,,1
FJCR002,"프레쥬 오리지날 자연약쑥 진정 수분크림","프레쥬 오리지날 자연약쑥 진정 수분크림 [100ml]",-13454,W104,,1
FJCR003,"프레쥬 프로 모이스처 인텐시브 크림","프레쥬 프로 모이스처 인텐시브 크림 [50ml]",375,W104,,1
FJCR004,"프레쥬 유주 허니 인리치드 크림","프레쥬 유주 허니 인리치드 크림 [50ml]",2864,W104,,1
FJCR005,"프레쥬 어성초 블레미쉬 수분크림","프레쥬 어성초 블레미쉬 수분크림 [100ml]",3279,W104,,1
FJCR006,"프레쥬 레틴 콜라겐 3D 코어 크림","프레쥬 레틴 콜라겐 3D 코어 크림 [50 ml]",1153,W104,,1
FJCR007,"프레쥬 바이옴 5-락토 밸런스 모이스처라이저","프레쥬 바이옴 5-락토 밸런스 모이스처라이저 [50 ml]",89,W104,,1
FJCR008,"프레쥬 알케믹 진세노사이드 인텐스 퍼밍 크림","프레쥬 알케믹 진세노사이드 인텐스 퍼밍 크림 [50 ml]",1100,W104,,1
FJCR009,"프레쥬 프로 모이스처 세라토 에어리 크림","프레쥬 프로 모이스처 세라토 에어리 크림 [50 ml]",-903,W104,,1
FJCRM02,"프레쥬 오리지날 자연약쑥 진정 수분크림 10ML","프레쥬 오리지날 자연약쑥 진정 수분크림 10ML [10ml / 튜브]",890,W104,,1
FJCRM03,"프레쥬 프로 모이스처 인텐시브 크림","프레쥬 프로 모이스처 인텐시브 크림 [10ml / 튜브(PE)]",52,W104,,1
FJCRM04,"프레쥬 유주 허니 인리치드 크림","프레쥬 유주 허니 인리치드 크림 [10ml / 튜브]",123,W104,,1
FJCRM05,"프레쥬 어성초 블레미쉬 수분크림","프레쥬 어성초 블레미쉬 수분크림 [10ml / 튜브]",1335,W104,,1
FJCRM06,"프레쥬 레틴 콜라겐 3D 코어 크림","프레쥬 레틴 콜라겐 3D 코어 크림 [10 ml / 튜브]",383,W104,,1
FJCRM08,"프레쥬 알케믹 진세노사이드 인텐스 퍼밍 크림- 미니","프레쥬 알케믹 진세노사이드 인텐스 퍼밍 크림- 미니 [10 ml / 튜브]",5381,W104,,1
FJCRM09,"프레쥬 프로 모이스처 세라토 에어리 크림","프레쥬 프로 모이스처 세라토 에어리 크림 [10 ml / 튜브]",5701,W104,,1
FJCRT02,"프레쥬 오리지날 자연약쑥 진정 수분크림","프레쥬 오리지날 자연약쑥 진정 수분크림 [100ml / 튜브]",1298,W104,,1
FJCW001,"프레쥬 오리지날 허브 자연약쑥 클렌징워터","프레쥬 오리지날 허브 자연약쑥 클렌징워터 [300ml]",1640,W104,,1
FJEC001,"프레쥬 유주허니 캡슐 아이크림","프레쥬 유주허니 캡슐 아이크림 [20 ml]",4525,W104,,1
FJEC006,"프레쥬 레틴 콜라겐 3D 코어 아이크림","프레쥬 레틴 콜라겐 3D 코어 아이크림 [15 ml]",-1433,W104,,1
FJES001,"프레쥬 알케믹 진세노사이드 컨투어 아이 세럼","프레쥬 알케믹 진세노사이드 컨투어 아이 세럼 [25 ml]",295,W104,,1
FJEX001,"프레쥬 오리지날 인진쑥 에센스","프레쥬 오리지날 인진쑥 에센스 [115mL]",684,W104,,1
FJEX002,"프레쥬 어성초 인텐시브 카밍 에센스","프레쥬 어성초 인텐시브 카밍 에센스 [120mL]",812,W104,,1
FJEX003,"프레쥬 오리지날 자연약쑥 파하 필링 에센스","프레쥬 오리지날 자연약쑥 파하 필링 에센스 [120mL]",3336,W104,,1
FJFC002,"프레쥬 오리지날 허브 자연약쑥 클렌징폼","프레쥬 오리지날 허브 자연약쑥 클렌징폼 [150 ml]",-28194,W104,,1
FJFC003,"프레쥬 어성초 블레미쉬 약산성 클렌징폼","프레쥬 어성초 블레미쉬 약산성 클렌징폼 [250 ml]",2051,W104,,1
FJFC004,"프레쥬 유주허니 올 클리어 클렌징폼","프레쥬 유주허니 올 클리어 클렌징폼 [250 ml]",2923,W104,,1
FJFC005,"프레쥬 레틴 콜라겐 3D 코어 클렌징폼","프레쥬 레틴 콜라겐 3D 코어 클렌징폼 [250 ml]",3396,W104,,1
FJFCPN2,"프레쥬 오리지날 허브 자연약쑥 클렌징폼","프레쥬 오리지날 허브 자연약쑥 클렌징폼 [삼각파우치 (5ml*20)]",7140,W104,,1
FJGB001,"프레쥬 어성초 블레미쉬 클렌징 젤 밤","프레쥬 어성초 블레미쉬 클렌징 젤 밤 [100ml]",967,W104,,1
FJGC007,"프레쥬 바이옴 5-락토 밸런스 젤 클렌저","프레쥬 바이옴 5-락토 밸런스 젤 클렌저 [210 ml]",246,W104,,1
FJLM001,"프레쥬 자연약쑥 립 슬리핑 마스크","프레쥬 자연약쑥 립 슬리핑 마스크 [12 g]",66,W104,,1
FJLM002,"프레쥬 유주허니 립 슬리핑 마스크","프레쥬 유주허니 립 슬리핑 마스크 [12 g]",-1141,W104,,1
FJLO001,"프레쥬 레틴콜라겐 3D 코어 립 오일","프레쥬 레틴콜라겐 3D 코어 립 오일 [3.2 mL]",1812,W104,,1
FJMK001,"프레쥬 오리지날 허브 자연약쑥 시트 마스크","프레쥬 오리지날 허브 자연약쑥 시트 마스크 [23ml / 제조업자:지디케이화장품(주)]",19010,W106,,1
FJMK002,"프레쥬 프로 모이스처 시트 마스크","프레쥬 프로 모이스처 시트 마스크 [23ml / 제조업자:아이큐어(주)]",619,W104,,1
FJMK003,"프레쥬 프로 모이스처 밀크 토닝 클레이 마스크","프레쥬 프로 모이스처 밀크 토닝 클레이 마스크 [75g]",2485,W104,,1
FJMK004,"프레쥬 유주허니 안티 멜라 캡슐 마스크","프레쥬 유주허니 안티 멜라 캡슐 마스크 [75ml]",1077,W104,,1
FJMK005,"프레쥬 어성초 포어 멜팅 겔 마스크","프레쥬 어성초 포어 멜팅 겔 마스크 [75ml]",2898,W104,,1
FJMK006,"프레쥬 레틴 콜라겐 3D 코어 래디언스 마스크","프레쥬 레틴 콜라겐 3D 코어 래디언스 마스크 [75ml]",2465,W104,,1
FJMK007,"프레쥬 바이옴 5-락토 리텍스쳐라이징 로지 마스크","프레쥬 바이옴 5-락토 리텍스쳐라이징 로지 마스크 [75g]",906,W104,,1
FJMK008,"프레쥬 알케믹 진세노사이드 엑소 랩 마스크","프레쥬 알케믹 진세노사이드 엑소 랩 마스크 [80g]",3616,W104,,1
FJMK5T1,"(5개입)프레쥬 오리지날 허브 자연약쑥 시트 마스크","(5개입)프레쥬 오리지날 허브 자연약쑥 시트 마스크 [23ml 5개입 / 제조업자:지디케이화장품(주)]",-1,W106,,1
FJMK5T2,"(5개입)프레쥬 프로 모이스처 시트 마스크(23ml) [5개입+단상자]",,0,W104,,1
FJMT001,"프레쥬 레틴 콜라겐 3D 코어 앰플미스트","프레쥬 레틴 콜라겐 3D 코어 앰플미스트 [200ml]",2871,W104,,1
FJMT002,"프레쥬 프로 모이스처 크림 미스트","프레쥬 프로 모이스처 크림 미스트 [120ml]",2884,W104,,1
FJOF001,"프레쥬 레틴콜라겐 3D 코어 오일 투 폼클렌저","프레쥬 레틴콜라겐 3D 코어 오일 투 폼클렌저 [210 g]",3823,W104,,1
FJOF002,"프레쥬 알케믹 진세노사이드 오일 투 폼 클렌저","프레쥬 알케믹 진세노사이드 오일 투 폼 클렌저 [210 g]",3184,W104,,1
FJOFM02,"프레쥬 알케믹 진세노사이드 오일 투 폼 클렌저-미니","프레쥬 알케믹 진세노사이드 오일 투 폼 클렌저-미니 [30 g]",5145,W104,,1
FJPD001,"프레쥬 오리지날 허브 자연약쑥 포어 패드","프레쥬 오리지날 허브 자연약쑥 포어 패드 [170ml / 60매입]",2414,W104,,1
FJPDR01,"프레쥬 오리지날 허브 자연약쑥 포어 패드 (리필용)","프레쥬 오리지날 허브 자연약쑥 포어 패드 (리필용) [170ml / 60매입]",1897,W104,,1
FJPGM02,"프레쥬 오리지날 허브 자연약쑥 필링젤(튜브타입)","프레쥬 오리지날 허브 자연약쑥 필링젤(튜브타입) [150ml/튜브]",9987,W104,,1
FJPK001,"프레쥬 오리지날 허브 자연약쑥 산소 마스크팩","프레쥬 오리지날 허브 자연약쑥 산소 마스크팩 [300ml]",909,W104,,1
FJPW000,"프레쥬 프로 모이스처 엔자임 파우더 워시","프레쥬 프로 모이스처 엔자임 파우더 워시 [1g*30ea]",4406,W104,,1
FJPW001,"프레쥬 레틴콜라겐 3D 코어 파우더 워시","프레쥬 레틴콜라겐 3D 코어 파우더 워시 [1g*30ea]",133,W104,,1
FJPWK00,"프레쥬 프로 모이스처 엔자임 파우더 워시","프레쥬 프로 모이스처 엔자임 파우더 워시 [1g*30 / 내수용]",2917,W104,,1
FJRB001,"프레쥬 테리로브 (주황 스트라이프)","프레쥬 테리로브 (주황 스트라이프) [주황 노랑 스트라이프]",12,W106,,1
FJRB002,"프레쥬 테리로브 (파랑 스트라이프)","프레쥬 테리로브 (파랑 스트라이프) [파랑 노랑 스트라이프]",14,W106,,1
FJSC002,"프레쥬 어성초 에어리 핏 선크림","프레쥬 어성초 에어리 핏 선크림 [50g]",-800,W104,,1
FJSC003,"프레쥬 어성초 워터 핏 선스크린","프레쥬 어성초 워터 핏 선스크린 [50ml]",6372,W106,,1
FJSL001,"프레쥬 오리지날 허브 자연약쑥 진정 토너","프레쥬 오리지날 허브 자연약쑥 진정 토너 [500ml]",99,W104,,1
FJSL002,"프레쥬 프로 모이스처 크리미 토너","프레쥬 프로 모이스처 크리미 토너 [500ml]",1819,W104,,1
FJSL003,"프레쥬 유주 허니 에센셜 토너","프레쥬 유주 허니 에센셜 토너 [250ml]",1690,W104,,1
FJSL004,"프레쥬 어성초 블레미쉬 토너","프레쥬 어성초 블레미쉬 토너 [500ml]",3141,W104,,1
FJSL006,"프레쥬 레틴 콜라겐 3D 코어 토너","프레쥬 레틴 콜라겐 3D 코어 토너 [250 ml]",3396,W104,,1
FJSL007,"프레쥬 바이옴 5-락토 밸런스 토너","프레쥬 바이옴 5-락토 밸런스 토너 [300ml]",2985,W104,,1
FJSL008,"프레쥬 알케믹 진세노사이드 허벌 알엑스 토너","프레쥬 알케믹 진세노사이드 허벌 알엑스 토너 [250 ml]",1857,W104,,1
FJSLM08,"프레쥬 알케믹 진세노사이드 허벌 알엑스 토너- 미니","프레쥬 알케믹 진세노사이드 허벌 알엑스 토너- 미니 [30 ml]",5212,W104,,1
FJSM001,"프레쥬 오리지날 인진쑥 스팀 마스크","프레쥬 오리지날 인진쑥 스팀 마스크 [50g]",5718,W104,,1
FJST000,"프레쥬 스테인리스 스패츌러","프레쥬 스테인리스 스패츌러",1000,W106,,1
FJWE001,"프레쥬 알케믹 진세노사이드 워터리 에센스","프레쥬 알케믹 진세노사이드 워터리 에센스 [250 ml]",2530,W104,,1
FJWEM01,"프레쥬 알케믹 진세노사이드 워터리 에센스- 미니","프레쥬 알케믹 진세노사이드 워터리 에센스- 미니 [30 ml]",5782,W104,,1
FJXX3T1,"프레쥬 레틴 콜라겐 3종 세트","프레쥬 레틴 콜라겐 3종 세트 [토너+크림+아이크림]",446,W104,,1
HCBC001,"호텔 크레센도 너리싱 바디워시","호텔 크레센도 너리싱 바디워시 [500 ml]",1000,W104,,1
HCHW001,"호텔 크레센도 젠틀 핸드워시","호텔 크레센도 젠틀 핸드워시 [500 ml]",1000,W104,,1
HCRS001,"호텔 크레센도 너리싱 컨디셔너","호텔 크레센도 너리싱 컨디셔너 [500 ml]",-1,W104,,1
HCSP001,"호텔 크레센도 너리싱 샴푸","호텔 크레센도 너리싱 샴푸 [500 ml]",-2,W104,,1
HFBC001,"하파데이 예쓰 밀크 바디워시",1000mL,0,W104,,1
HFBL001,"하파데이 예쓰 밀크 바디로션",1000mL,0,W104,,1
HFHW001,"하파데이 퍼퓸드 포밍 핸드워시- 소프트 라벤더","하파데이 퍼퓸드 포밍 핸드워시- 소프트 라벤더 [500mL]",990,W104,,1
HFHW002,"하파데이 퍼퓸드 포밍 핸드워시- 프레쉬 프루트","하파데이 퍼퓸드 포밍 핸드워시- 프레쉬 프루트 [500mL]",1370,W104,,1
HFHW003,"하파데이 퍼퓸드 포밍 핸드워시- 파우더리 머스크","하파데이 퍼퓸드 포밍 핸드워시- 파우더리 머스크 [500mL]",946,W104,,1
ILMT001,"이즈리프 인티메이트 미스트 포맨","이즈리프 인티메이트 미스트 포맨 [60ml]",87,W104,,1
ILMT002,"이즈리프 인티메이트 미스트 포맨 프레쉬","이즈리프 인티메이트 미스트 포맨 프레쉬 [60ml]",85,W104,,1
ILMT003,"이즈리프 퓨어 이너 퍼퓸 미스트 그린티",50ml,0,W104,,1
ILMT004,"이즈리프 퓨어 이너 퍼퓸 미스트 비쥬",50ml,0,W104,,1
ILMT005,"이즈리프 인티메이트 미스트 포맨 인피니티","이즈리프 인티메이트 미스트 포맨 인피니티 [60ml]",2990,W104,,1
ILWS001,"이즈리프 인티메이트 워시 포맨","이즈리프 인티메이트 워시 포맨 [200ml]",3000,W104,,1
ILWS002,"이즈리프 인티메이트 워시 포맨 프레쉬",200ml,0,W104,,1
ILWS003,"이즈리프 퓨어 페미닌 버블 클렌져 그린티",250ml,0,W104,,1
ILWS004,"이즈리프 퓨어 페미닌 버블 클렌져 비쥬","이즈리프 퓨어 페미닌 버블 클렌져 비쥬 [250ml]",3,W104,,1
ILWS007,"이즈리프 퓨어 페미닌 버블 클렌져 블루밍","이즈리프 퓨어 페미닌 버블 클렌져 블루밍 [250ml]",3003,W104,,1
ILWSP01,"이즈리프 인티메이트 워시 포맨 (파우치)","5ml / 파우치",0,W104,,1
ILWSP02,"이즈리프 인티메이트 워시 포맨 프레쉬 (파우치)","5ml / 파우치",0,W104,,1
JCTP001,"잔느칼망 허브 오리지날 투스페이스트","잔느칼망 허브 오리지날 투스페이스트 [80g]",-13,W106,,1
JCTP002,"잔느칼망 허브 피스 앤 카밍 투스페이스트","잔느칼망 허브 피스 앤 카밍 투스페이스트 [80g]",-245,W106,,1
JCTP003,"잔느칼망 허브 퓨어 앤 샤인 투스페이스트",80g,0,W104,,1
JCTP3T1,"잔느칼망 허브 투스페이스트 어쏘티드 컬렉션 (3종세트) [오리지날1+피앤카밍1+퓨어앤샤인1]",,0,W104,,1
JCTP5T1,"잔느칼망 허브 투스페이스트 어쏘티드 컬렉션 (5종세트) [오리지날2+피앤카밍2+퓨어앤샤인1]",,0,W104,,1
JMHV000,헤어볼륨기기,헤어볼륨기기,-75,W106,,1
JOCM2T1,"제이온 버드 네스트 클렌징 미니 세트","제이온 버드 네스트 클렌징 미니 세트 [오일(미니) 55ml+ 폼(미니) 30ml]",-3,W104,,1
JOCO001,"제이온 버드 네스트 클렌징오일","제이온 버드 네스트 클렌징오일 [150ml]",-19,W104,,1
JOEC001,"제이온 버드네스트 리바이브 아이크림","제이온 버드네스트 리바이브 아이크림 [15ml]",-8,W104,,1
JOFC001,"제이온 버드 네스트 클렌징폼",100ml,0,W104,,1
JOFC004,"제이온 차콜 젠틀 폼클렌징",,0,W104,,1
JOLS001,"제이온 립 필 업 세럼",10ml,0,W104,,1
JOLS002,"제이온 슈가 립 스크럽",12g,0,W104,,1
JOPK001,"제이온 아티초크 슬리핑팩","제이온 아티초크 슬리핑팩 [50ml / 튜브]",11,W104,,1
JOPK002,"제이온 허니 워시오프 마스크팩","50ml / 튜브",0,W104,,1
JOPK003,"제이온 비타 글로우 슬리핑팩","제이온 비타 글로우 슬리핑팩 [50ml / 튜브]",56,W104,,1
JOPK004,"제이온 콜라겐 슬리핑팩","제이온 콜라겐 슬리핑팩 [50ml / 튜브]",-56,W104,,1
JOPK005,"제이온 엘에이치에이 필링젤","제이온 엘에이치에이 필링젤 [50ml / 튜브]",2,W104,,1
JOPK006,"",,0,W104,,1
JOPKP01,"제이온 아티초크 슬리핑팩","5ml*20 / 파우치",0,W104,,1
JOPKP02,"제이온 허니 워시오프 마스크팩","5ml*20 / 파우치",0,W104,,1
JOPKP03,"제이온 비타 글로우 슬리핑팩","5ml*20 / 파우치",0,W104,,1
JOPKP04,"",,0,W104,,1
JOPKP05,"",,0,W104,,1
JOPKP06,"제이온 펌킨 슬리핑팩","5ml*20 / 파우치",0,W104,,1
JOSC001,"제이온 젠틀 포어 스크럽","제이온 젠틀 포어 스크럽 [50g / 튜브]",-39,W104,,1
JOSCP01,"제이온 젠틀 포어 스크럽","제이온 젠틀 포어 스크럽 [5g*20 / 파우치]",-47,W104,,1
JOSS001,"제이온 핫 카이엔 솔트 바디스크럽",250g,0,W104,,1
JOSS002,"제이온 쿨 민트 솔트 바디스크럽",250g,0,W104,,1
JOSS003,"제이온 트로피칼 망고 스무딩 슈가 바디스크럽",250g,0,W104,,1
KBBC001,"키스바이 로즈마인 스텔라리 바디워시- 센슈얼리티","키스바이 로즈마인 스텔라리 바디워시- 센슈얼리티 [300mL]",435,W104,,1
KBBC002,"키스바이 로즈마인 스텔라리 바디워시- 호프","키스바이 로즈마인 스텔라리 바디워시- 호프 [300mL]",533,W104,,1
KBBC003,"키스바이 로즈마인 스텔라리 바디워시- 블리스","키스바이 로즈마인 스텔라리 바디워시- 블리스 [300mL]",570,W104,,1
KBBC004,"키스바이 로즈마인 스텔라리 바디워시- 스너그","키스바이 로즈마인 스텔라리 바디워시- 스너그 [300mL]",566,W104,,1
KBCR001,"키스바이 로즈마인 프래그런스 크림- 글래머 센슈얼리티","키스바이 로즈마인 프래그런스 크림- 글래머 센슈얼리티 [140mL]",1032,W104,,1
KBCR002,"키스바이 로즈마인 프래그런스 크림- 글래머 판타지","키스바이 로즈마인 프래그런스 크림- 글래머 판타지 [140mL]",999,W104,,1
KBCR003,"키스바이 로즈마인 프래그런스 크림- 글래머 프레셔스","키스바이 로즈마인 프래그런스 크림- 글래머 프레셔스 [140mL]",226,W104,,1
KBCR004,"키스바이 로즈마인 프래그런스 크림- 오,프레쉬 포에버","키스바이 로즈마인 프래그런스 크림- 오,프레쉬 포에버 [140mL]",3321,W104,,1
KBCR005,"키스바이 로즈마인 프래그런스 크림- 오,프레쉬 허브가든","키스바이 로즈마인 프래그런스 크림- 오,프레쉬 허브가든 [140mL]",2253,W104,,1
KBCR006,"키스바이 로즈마인 프래그런스 크림- 글래머 대즐링","키스바이 로즈마인 프래그런스 크림- 글래머 대즐링 [140mL]",-149,W104,,1
KBCR007,"키스바이 로즈마인 프래그런스 크림- 글래머 멜로우","키스바이 로즈마인 프래그런스 크림- 글래머 멜로우 [140mL]",714,W104,,1
KBCR008,"키스바이 로즈마인 프래그런스 크림- 글래머 캔디블룸","키스바이 로즈마인 프래그런스 크림- 글래머 캔디블룸 [140mL]",1365,W104,,1
KBHC001,"키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 퓨어","키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 퓨어 [60ml]",22,W104,,1
KBHC002,"키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 패션","키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 패션 [60ml]",1898,W104,,1
KBHC003,"키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 하트","키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 하트 [60ml]",50,W104,,1
KBHC004,"키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 로즈","키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 로즈 [60ml]",-904,W104,,1
KBHC005,"키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 러브","키스바이 로즈마인 프래그런스 핸드크림- 엔젤스 러브 [60ml]",360,W104,,1
KBHC006,"키스바이 로즈마인 프래그런스 핸드크림- 글래머 센슈얼리티","키스바이 로즈마인 프래그런스 핸드크림- 글래머 센슈얼리티 [30ml]",1384,W104,,1
KBHC007,"키스바이 로즈마인 프래그런스 핸드크림- 글래머 판타지","키스바이 로즈마인 프래그런스 핸드크림- 글래머 판타지 [30ml]",2339,W104,,1
KBHC008,"키스바이 로즈마인 프래그런스 핸드크림- 글래머 프레셔스","키스바이 로즈마인 프래그런스 핸드크림- 글래머 프레셔스 [30ml]",2018,W104,,1
KBHC009,"키스바이 로즈마인 프래그런스 핸드크림- 오,프레쉬 포에버","키스바이 로즈마인 프래그런스 핸드크림- 오,프레쉬 포에버 [30ml]",-153,W104,,1
KBHC010,"키스바이 로즈마인 프래그런스 핸드크림- 오,프레쉬 허브가든","키스바이 로즈마인 프래그런스 핸드크림- 오,프레쉬 허브가든 [30ml]",5007,W104,,1
KBHC011,"키스바이 로즈마인 프래그런스 핸드크림- 글래머 대즐링","키스바이 로즈마인 프래그런스 핸드크림- 글래머 대즐링 [30ml]",2134,W104,,1
KBHC012,"키스바이 로즈마인 프래그런스 핸드크림- 글래머 멜로우","키스바이 로즈마인 프래그런스 핸드크림- 글래머 멜로우 [30ml]",1496,W104,,1
KBHC013,"키스바이 로즈마인 프래그런스 핸드크림- 글래머 캔디블룸","키스바이 로즈마인 프래그런스 핸드크림- 글래머 캔디블룸 [30ml]",722,W104,,1
KBHC3T1,"키스바이 로즈마인 프래그런스 핸드크림 트리오 (3종세트)","키스바이 로즈마인 프래그런스 핸드크림 트리오 (3종세트) [30ml*3 (글래머센슈얼리티+글레머프레셔스+오,프레쉬허브가든)]",13,W104,,1
KBHC5T1,"키스바이 로즈마인 프래그런스 핸드크림 5종 세트","키스바이 로즈마인 프래그런스 핸드크림 5종 세트 [60mL*5]",-17,W104,,1
KBOW001,"키스바이 로즈마인 프래그런스 오일워시- 글래머 센슈얼리티","키스바이 로즈마인 프래그런스 오일워시- 글래머 센슈얼리티 [300mL]",446,W104,,1
KBOW002,"키스바이 로즈마인 프래그런스 오일워시- 글래머 판타지","키스바이 로즈마인 프래그런스 오일워시- 글래머 판타지 [300mL]",292,W104,,1
KBOW003,"키스바이 로즈마인 프래그런스 오일워시- 글래머 프레셔스","키스바이 로즈마인 프래그런스 오일워시- 글래머 프레셔스 [300mL]",410,W104,,1
KBOW004,"키스바이 로즈마인 프래그런스 오일워시- 오,프레쉬 포에버","키스바이 로즈마인 프래그런스 오일워시- 오,프레쉬 포에버 [300mL]",305,W104,,1
KBOW005,"키스바이 로즈마인 프래그런스 오일워시- 오,프레쉬 허브가든","키스바이 로즈마인 프래그런스 오일워시- 오,프레쉬 허브가든 [300mL]",244,W104,,1
KMHCM00,"켈리스 모이스처 크림",180g,0,W104,,1
KMNE000,"켈리스 모이스처 니나보보 에센스",,0,W104,,1
KSCL000,"까마올소 옴므 셀 발란스 로션","까마올소 옴므 셀 발란스 로션",592,W104,,1
KSCS000,"까마올소 옴므 셀 발란스 스킨","까마올소 옴므 셀 발란스 스킨",1198,W104,,1
KSML000,"까마올소 마일드 트．로션",,0,W104,,1
KSMS000,"까마올소 마일드 트．스킨",,0,W104,,1
KSMXM2T,"까마올소 ２종세트(M)","까마올소 ２종세트(M) [로션2+스킨1]",21,W104,,1
KSMXN2T,"까마올소２종세트(N)","까마올소２종세트(N) [스킨2+로션1]",1,W104,,1
KSXX2T1,"까마 옴므 아쿠아 바이오 스킨케어 세트","까마 옴므 아쿠아 바이오 스킨케어 세트",697,W104,,1
LAHC000,"에바스 레몬에이드 핸드크림",60ML,0,W104,,1
LBFC000,"르보에 아나야케 풋앤힐밤","르보에 아나야케 풋앤힐밤 [EA]",-3,W104,,1
MERF023,"엘르베 리퀴드 화운데이션 23호",,0,W104,,1
MLAL015,"미미로린스 어포더블 럭셔리- 프리지아 로맨스","미미로린스 어포더블 럭셔리- 프리지아 로맨스 [50ml]",-8,W104,,1
MLAL026,"미미로린스 어포더블 럭셔리- 우드 세이지",50ml,0,W104,,1
